Game,Date,TEAM,OPP,Win,Points,WL (H),WL HOME (H),WL LAST 5 (H),WL LAST 8 (H),WL LAST 10 (H),PD (H),PD HOME (H),PD LAST 5 (H),PD LAST 8 (H),PD LAST 10 (H),WL (A),WL AWAY (A),WL LAST 5 (A),WL LAST 8 (A),WL LAST 10 (A),PD (A),PD AWAY (A),PD LAST 5 (A),PD LAST 8 (A),PD LAST 10 (A),Prev WL (H),Prev WL (A),Prev WL HOME (H),Prev WL AWAY (A),AST,TRB,FG%,3P%
68,2009-03-17,0,28,1,22,0.582089552238806,0.78125,1.0,0.75,0.7,1.7313432835820894,6.15625,10.6,6.375,5.8,0.21212121212121213,0.12121212121212122,0.2,0.25,0.2,-8.590909090909092,-11.757575757575758,-1.2,-1.75,-4.2,0.5,0.5,0.5,0.5,0.6596562641338757,1.2410673903211205,0.009875169606512912,0.003943238353686207
69,2009-03-19,0,7,1,8,0.5882352941176471,0.7878787878787878,1.0,0.75,0.7,2.0294117647058822,6.636363636363637,14.2,8.0,7.2,0.6029411764705882,0.45714285714285713,0.6,0.625,0.6,1.3970588235294117,-2.1142857142857143,-1.0,0.0,0.2,0.5,0.5,0.5,0.5,-1.029411764705884,-2.544117647058826,-0.0014705882352938349,0.01061764705882362
71,2009-03-23,0,18,1,12,0.5857142857142857,0.7941176470588235,0.8,0.875,0.7,2.0,6.676470588235294,11.2,9.625,6.6,0.2857142857142857,0.29411764705882354,0.2,0.25,0.2,-4.628571428571429,-4.147058823529412,-5.2,-2.5,-4.2,0.5,0.5,0.5,0.5,0.20000000000000284,-1.7857142857142847,0.017728571428571427,0.02338571428571462
72,2009-03-25,0,29,0,-10,0.5915492957746479,0.8,0.8,0.875,0.8,2.140845070422535,6.828571428571428,10.8,10.625,8.2,0.6571428571428571,0.6176470588235294,0.4,0.5,0.6,3.742857142857143,2.1470588235294117,0.2,1.375,3.8,0.5,0.5,0.5,0.5,-0.9937625754527168,-0.9030181086519136,-0.0032303822937624904,-0.032670824949697974
73,2009-03-27,0,2,0,-6,0.5833333333333334,0.7777777777777778,0.6,0.75,0.8,1.9722222222222223,6.361111111111111,5.2,8.125,7.9,0.7397260273972602,0.6578947368421053,0.8,0.625,0.5,8.068493150684931,5.868421052631579,7.2,3.875,1.6,0.5,0.5,0.5,0.5,-2.075342465753426,-2.1621004566210047,-0.023612252663622435,-0.01630136986301345
74,2009-03-29,0,14,1,10,0.5753424657534246,0.7567567567567568,0.4,0.625,0.7,1.8630136986301369,6.027027027027027,-0.4,6.5,6.9,0.8055555555555556,0.75,1.0,0.875,0.8,7.958333333333333,6.083333333333333,11.4,8.75,5.9,0.5,0.5,0.5,0.5,-3.144596651445969,-3.8363774733637754,-0.018580098934550815,-0.004576864535768388
77,2009-04-04,0,24,0,-6,0.5657894736842105,0.7631578947368421,0.2,0.375,0.5,1.5921052631578947,6.131578947368421,-6.2,-2.125,2.3,0.7466666666666667,0.7027027027027027,0.8,0.875,0.8,7.506666666666667,4.756756756756757,9.8,10.75,10.0,0.5,0.5,0.5,0.5,0.7159649122807039,-3.0821052631578993,-0.0028440350877191323,-0.018063157894736726
80,2009-04-10,0,12,1,4,0.569620253164557,0.7435897435897436,0.4,0.375,0.4,1.6582278481012658,5.82051282051282,-3.0,-2.625,-1.5,0.4358974358974359,0.275,0.8,0.75,0.6,-1.1538461538461537,-4.775,10.6,9.25,6.2,0.5,0.5,0.5,0.5,-1.4904251866277178,-3.616033755274259,0.0035006491398898443,-0.01232943849399537
81,2009-04-14,0,16,1,2,0.575,0.75,0.6,0.5,0.5,1.6875,5.775,0.4,-0.875,-0.5,0.525,0.375,0.6,0.5,0.4,0.2125,-3.75,4.6,4.0,1.1,0.5,0.5,0.5,0.5,-0.05000000000000071,0.7624999999999957,0.002162499999999956,0.008975000000000177
1,2009-10-28,0,12,1,11,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0.573170731707317,0.43902439024390244,0.7560975609756098,0.2682926829268293,-1.439024390243901,-3.6951219512195124,0.003000000000000169,-0.0154634146341463
2,2009-10-30,0,32,1,11,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,11.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,11.0,0.573170731707317,0.23170731707317074,0.7560975609756098,0.14634146341463414,11.0,-11.0,0.065,0.27499999999999997
7,2009-11-07,0,8,1,25,0.6666666666666666,1.0,0.6,0.6666666666666666,0.6666666666666666,1.3333333333333333,11.0,-0.6,1.3333333333333333,1.3333333333333333,0.8333333333333334,0.75,0.8,0.8333333333333334,0.8333333333333334,10.0,10.25,10.2,10.0,10.0,0.573170731707317,0.6585365853658537,0.7560975609756098,0.5121951219512195,-0.8333333333333321,0.8333333333333286,-0.02233333333333326,-0.07666666666666672
10,2009-11-14,0,20,1,23,0.7777777777777778,1.0,0.8,0.75,0.7777777777777778,6.333333333333333,15.666666666666666,7.4,5.75,6.333333333333333,0.3,0.16666666666666666,0.2,0.25,0.3,-5.4,-6.833333333333333,-6.6,-5.25,-5.4,0.573170731707317,0.5975609756097561,0.7560975609756098,0.5121951219512195,0.1999999999999993,4.1555555555555586,0.026100000000000012,-0.02183333333333326
11,2009-11-16,0,27,1,4,0.8,1.0,0.8,0.75,0.8,8.0,17.5,10.4,7.25,8.0,0.7272727272727273,0.8333333333333334,1.0,0.875,0.7,8.272727272727273,9.333333333333334,14.8,11.125,8.2,0.573170731707317,0.6585365853658537,0.7560975609756098,0.4878048780487805,2.145454545454548,-1.2636363636363654,0.04270000000000007,0.0011818181818182283
12,2009-11-18,0,16,1,15,0.8181818181818182,1.0,1.0,0.875,0.8,7.636363636363637,14.8,15.2,8.75,7.3,0.7,1.0,0.6,0.625,0.7,4.2,8.5,0.6,0.875,4.2,0.573170731707317,0.524390243902439,0.7560975609756098,0.36585365853658536,3.6545454545454525,3.0545454545454547,0.01993636363636364,0.008027272727272716
13,2009-11-20,0,11,1,2,0.8333333333333334,1.0,1.0,0.875,0.8,8.25,14.833333333333334,13.2,9.875,7.7,0.5833333333333334,0.5714285714285714,0.6,0.5,0.6,3.1666666666666665,0.7142857142857143,6.6,3.125,4.6,0.573170731707317,0.6463414634146342,0.7560975609756098,0.4878048780487805,-1.8333333333333357,0.5833333333333286,0.019500000000000073,-0.013249999999999984
15,2009-11-26,0,24,0,-17,0.7857142857142857,1.0,0.8,0.875,0.8,6.642857142857143,13.0,7.2,10.625,7.3,0.7333333333333333,0.7142857142857143,0.8,0.75,0.7,5.333333333333333,1.5714285714285714,6.4,6.375,3.0,0.573170731707317,0.7195121951219512,0.7560975609756098,0.6585365853658537,1.2714285714285722,2.5142857142857125,0.02057619047619047,-0.02747619047619032
18,2009-12-02,0,30,1,31,0.7058823529411765,0.875,0.4,0.625,0.7,4.9411764705882355,9.25,-3.0,3.375,5.1,0.3684210526315789,0.2,0.2,0.25,0.2,-4.315789473684211,-9.1,-12.0,-9.25,-9.3,0.573170731707317,0.4024390243902439,0.7560975609756098,0.36585365853658536,0.03715170278637814,0.9969040247678009,-0.00023839009287923707,-0.041433436532507584
19,2009-12-04,0,22,0,-7,0.7222222222222222,0.8888888888888888,0.4,0.625,0.7,6.388888888888889,11.666666666666666,2.8,4.375,6.9,0.21052631578947367,0.2222222222222222,0.2,0.25,0.3,-5.842105263157895,-7.333333333333333,-3.2,-2.625,-2.8,0.573170731707317,0.3902439024390244,0.7560975609756098,0.2926829268292683,-0.3538011695906427,2.5760233918128606,0.033578947368420986,0.0198742690058481
21,2009-12-09,0,4,1,35,0.7,0.8,0.6,0.5,0.6,5.65,9.8,7.4,1.75,3.3,0.3684210526315789,0.18181818181818182,0.2,0.125,0.2,-7.052631578947368,-11.272727272727273,-8.6,-13.125,-10.6,0.573170731707317,0.5,0.7560975609756098,0.3170731707317073,1.3684210526315788,0.9868421052631575,0.034621052631579,0.010097368421052688
23,2009-12-13,0,19,1,23,0.7272727272727273,0.8181818181818182,0.8,0.625,0.6,7.7272727272727275,12.090909090909092,17.2,9.625,7.1,0.08695652173913043,0.07142857142857142,0.4,0.25,0.2,-10.304347826086957,-10.357142857142858,-6.6,-10.125,-10.5,0.573170731707317,0.4146341463414634,0.7560975609756098,0.36585365853658536,5.725296442687748,2.432806324110672,0.06173122529644265,0.08396047430830045
24,2009-12-16,0,15,1,13,0.7391304347826086,0.8333333333333334,0.8,0.75,0.6,8.391304347826088,13.0,15.6,14.625,9.2,0.4166666666666667,0.3076923076923077,0.6,0.5,0.5,-3.0,-6.153846153846154,6.6,-0.25,-0.7,0.573170731707317,0.2926829268292683,0.7560975609756098,0.1951219512195122,3.2137681159420275,0.38768115942028913,-0.00010688405797099065,0.05883695652173915
25,2009-12-18,0,31,1,13,0.75,0.8461538461538461,1.0,0.75,0.7,8.583333333333334,13.0,19.6,14.5,11.3,0.6,0.4,0.6,0.625,0.7,2.92,-2.7,1.4,1.5,5.5,0.573170731707317,0.5853658536585366,0.7560975609756098,0.36585365853658536,-3.588333333333331,3.0916666666666615,-0.019248333333333367,0.016986666666666705
30,2009-12-29,0,6,0,-11,0.7241379310344828,0.8571428571428571,0.6,0.75,0.8,8.03448275862069,13.0,5.4,10.625,12.5,0.75,0.6666666666666666,0.8,0.875,0.9,6.625,5.0,12.8,10.5,10.2,0.573170731707317,0.8048780487804879,0.7560975609756098,0.6585365853658537,0.71875,0.6174568965517224,-0.009033405172413855,-0.06848383620689641
32,2010-01-01,0,22,0,-4,0.6774193548387096,0.8,0.4,0.5,0.6,7.0,11.4,0.2,3.0,6.9,0.375,0.3333333333333333,0.4,0.5,0.5,-2.34375,-3.3333333333333335,0.4,0.125,1.1,0.573170731707317,0.3902439024390244,0.7560975609756098,0.2926829268292683,0.5282258064516121,1.5977822580645196,0.024923387096774108,0.029586693548387222
34,2010-01-06,0,19,1,30,0.6363636363636364,0.75,0.2,0.25,0.4,5.9393939393939394,10.4375,-5.0,-2.875,0.3,0.08823529411764706,0.058823529411764705,0.2,0.125,0.1,-11.0,-11.823529411764707,-8.4,-11.0,-11.4,0.573170731707317,0.4146341463414634,0.7560975609756098,0.36585365853658536,4.902852049910873,2.4982174688057057,0.049925133689839474,0.0874964349376115
35,2010-01-08,0,2,1,8,0.6470588235294118,0.7647058823529411,0.2,0.375,0.4,6.647058823529412,11.588235294117647,-1.4,1.25,2.0,0.7575757575757576,0.7777777777777778,0.4,0.625,0.6,7.7272727272727275,6.444444444444445,-2.2,3.125,2.9,0.573170731707317,0.7560975609756098,0.7560975609756098,0.6585365853658537,-1.9402852049910848,2.6684491978609586,-0.01704545454545464,0.026614973262032104
38,2010-01-13,0,32,1,12,0.6486486486486487,0.7777777777777778,0.6,0.375,0.4,5.621621621621622,11.38888888888889,-1.0,-3.125,-3.3,0.3333333333333333,0.3157894736842105,0.4,0.25,0.3,-3.888888888888889,-6.105263157894737,-4.6,-6.375,-5.1,0.573170731707317,0.23170731707317074,0.7560975609756098,0.14634146341463414,3.1741741741741727,-0.8153153153153099,0.022317567567567365,0.013496246246246235
39,2010-01-15,0,26,1,1,0.6578947368421053,0.7894736842105263,0.8,0.5,0.5,5.7894736842105265,11.421052631578947,4.8,-0.25,-0.1,0.6153846153846154,0.45,0.6,0.625,0.6,3.0256410256410255,-2.4,0.8,1.5,3.8,0.573170731707317,0.5609756097560976,0.7560975609756098,0.43902439024390244,-1.2604588394062084,-0.24224021592442568,-0.02316329284750357,-0.04338731443994587
40,2010-01-18,0,23,0,-3,0.6666666666666666,0.8,0.8,0.625,0.5,5.666666666666667,10.9,-1.0,0.5,-1.2,0.55,0.5263157894736842,0.6,0.5,0.6,2.725,1.2105263157894737,8.0,5.25,5.5,0.573170731707317,0.2804878048780488,0.7560975609756098,0.1951219512195122,2.6230769230769226,-1.505769230769232,0.010078205128204787,0.04087500000000016
41,2010-01-20,0,28,1,11,0.65,0.7619047619047619,0.6,0.625,0.5,5.45,10.238095238095237,-3.2,0.625,-0.4,0.375,0.15789473684210525,0.2,0.125,0.1,-2.75,-6.526315789473684,-8.6,-7.75,-7.3,0.573170731707317,0.2073170731707317,0.7560975609756098,0.14634146341463414,1.5,-0.6499999999999986,0.005274999999999974,0.001675000000000093
42,2010-01-22,0,3,1,14,0.6585365853658537,0.7727272727272727,0.8,0.75,0.6,5.585365853658536,10.272727272727273,5.4,4.125,1.2,0.525,0.16666666666666666,1.0,0.875,0.9,2.075,-5.777777777777778,18.2,11.75,10.7,0.573170731707317,0.4268292682926829,0.7560975609756098,0.2926829268292683,3.069512195121952,1.5798780487804862,0.016485975609755954,0.028449999999999975
45,2010-01-29,0,2,1,9,0.6590909090909091,0.782608695652174,0.6,0.75,0.7,5.340909090909091,10.434782608695652,2.8,4.125,0.9,0.6744186046511628,0.6956521739130435,0.4,0.375,0.4,5.837209302325581,5.695652173913044,-1.6,-0.375,-0.4,0.573170731707317,0.7560975609756098,0.7560975609756098,0.6585365853658537,-1.5364693446088822,2.8202959830866803,-0.02053911205074005,0.01646035940803381
48,2010-02-03,0,13,1,6,0.6382978723404256,0.7916666666666666,0.4,0.5,0.6,4.659574468085107,10.375,-4.8,-0.25,1.1,0.4375,0.28,0.2,0.375,0.4,-3.3541666666666665,-6.44,-10.6,-6.5,-4.2,0.573170731707317,0.23170731707317074,0.7560975609756098,0.1951219512195122,-0.5279255319148923,0.25753546099291214,0.0032721631205672175,0.045438829787234014
49,2010-02-05,0,4,1,10,0.6458333333333334,0.8,0.4,0.625,0.6,4.6875,10.2,-5.0,0.875,0.5,0.48936170212765956,0.36,0.6,0.625,0.6,-2.5106382978723403,-5.68,1.2,2.125,0.2,0.573170731707317,0.5,0.7560975609756098,0.3170731707317073,1.2411347517730498,-4.242021276595743,0.02285416666666662,0.00241489361702113
51,2010-02-10,0,16,0,-18,0.66,0.8076923076923077,0.6,0.625,0.7,4.98,10.192307692307692,1.0,0.75,3.1,0.4807692307692308,0.4230769230769231,0.2,0.25,0.3,0.5192307692307693,-3.6153846153846154,-1.6,0.0,3.0,0.573170731707317,0.524390243902439,0.7560975609756098,0.36585365853658536,2.8353846153846156,0.3400000000000034,0.009986923076923004,0.025641538461538438
56,2010-02-24,0,18,1,6,0.6363636363636364,0.7777777777777778,0.4,0.625,0.5,4.4,9.148148148148149,-1.4,2.875,-0.2,0.2413793103448276,0.1724137931034483,0.2,0.25,0.4,-8.413793103448276,-12.793103448275861,-7.4,-6.625,-2.3,0.573170731707317,0.2926829268292683,0.7560975609756098,0.3170731707317073,2.0147335423197497,-2.6463949843260224,0.017122884012538864,0.019296551724137745
57,2010-02-26,0,7,0,-8,0.6428571428571429,0.7857142857142857,0.6,0.625,0.6,4.428571428571429,9.035714285714286,3.4,2.875,2.2,0.6379310344827587,0.6,1.0,0.75,0.7,2.0,1.8666666666666667,8.0,0.125,0.1,0.573170731707317,0.6097560975609756,0.7560975609756098,0.43902439024390244,-1.4605911330049253,-1.2955665024630534,0.006280788177339625,-0.0067352216748769456
58,2010-02-28,0,17,1,4,0.631578947368421,0.7586206896551724,0.4,0.5,0.6,4.2105263157894735,8.448275862068966,-1.8,0.625,2.1,0.5172413793103449,0.3870967741935484,1.0,0.875,0.8,1.0,-1.3225806451612903,13.2,8.0,6.4,0.573170731707317,0.4146341463414634,0.7560975609756098,0.2926829268292683,0.5142165759225641,-2.5701754385964932,0.02799122807017529,-0.008723230490018274
60,2010-03-03,0,25,1,19,0.6440677966101694,0.7666666666666667,0.8,0.625,0.6,4.5423728813559325,8.3,6.2,4.625,3.3,0.3728813559322034,0.3870967741935484,0.2,0.25,0.4,-3.0508474576271185,-2.774193548387097,-13.0,-11.375,-6.2,0.573170731707317,0.5,0.7560975609756098,0.4146341463414634,1.288135593220339,-0.3728813559322077,0.00881355932203387,0.011186440677966036
61,2010-03-05,0,10,1,5,0.65,0.7741935483870968,0.8,0.625,0.6,4.783333333333333,8.64516129032258,9.0,4.75,3.8,0.2833333333333333,0.13793103448275862,0.2,0.375,0.4,-3.85,-8.655172413793103,-9.4,-2.75,-0.2,0.573170731707317,0.35365853658536583,0.7560975609756098,0.1951219512195122,-0.09999999999999787,2.633333333333333,-0.003983333333333561,-0.007066666666666832
65,2010-03-13,0,9,1,13,0.640625,0.78125,0.6,0.625,0.7,4.546875,8.53125,4.6,5.375,5.4,0.35384615384615387,0.22580645161290322,0.4,0.25,0.3,-4.430769230769231,-7.451612903225806,-5.0,-5.25,-3.6,0.573170731707317,0.47560975609756095,0.7560975609756098,0.43902439024390244,2.8276442307692307,-0.03894230769230944,0.020899999999999974,0.0634966346153844
68,2010-03-19,0,3,1,1,0.6417910447761194,0.7878787878787878,0.6,0.625,0.7,4.880597014925373,8.666666666666666,8.2,7.375,8.7,0.5223880597014925,0.29411764705882354,0.8,0.875,0.7,1.1343283582089552,-4.323529411764706,6.6,8.0,3.5,0.573170731707317,0.4268292682926829,0.7560975609756098,0.2926829268292683,2.0298507462686572,0.6716417910447703,0.013761194029850488,0.022955223880596898
69,2010-03-21,0,29,1,5,0.6470588235294118,0.7941176470588235,0.8,0.625,0.7,4.823529411764706,8.441176470588236,8.6,5.125,8.4,0.6119402985074627,0.5,0.8,0.75,0.8,5.014925373134329,1.03125,13.0,10.375,10.8,0.573170731707317,0.6585365853658537,0.7560975609756098,0.6341463414634146,-0.5065847234416161,-1.0379719051799796,-0.008208296751536615,-0.014047848990342504
71,2010-03-24,0,24,1,2,0.6428571428571429,0.8,0.6,0.625,0.6,4.714285714285714,8.342857142857143,5.2,5.5,4.3,0.704225352112676,0.6111111111111112,0.8,0.875,0.9,7.056338028169014,3.0555555555555554,11.0,14.0,14.9,0.573170731707317,0.7195121951219512,0.7560975609756098,0.6585365853658537,2.61810865191147,-1.7380281690140862,0.0016877263581488444,-0.009336217303823058
73,2010-03-28,0,12,1,10,0.6388888888888888,0.8055555555555556,0.6,0.625,0.6,4.513888888888889,8.166666666666666,-0.4,4.25,3.9,0.3698630136986301,0.21052631578947367,1.0,0.75,0.7,-3.684931506849315,-8.289473684210526,14.4,8.5,6.0,0.573170731707317,0.43902439024390244,0.7560975609756098,0.2682926829268293,0.9701293759512915,-0.22583713850837484,0.026494292237442818,0.018945205479452054
74,2010-03-31,0,14,1,17,0.6438356164383562,0.8108108108108109,0.6,0.625,0.7,4.589041095890411,8.216216216216216,1.4,3.875,5.0,0.7297297297297297,0.5945945945945946,0.6,0.75,0.8,5.608108108108108,1.7297297297297298,0.0,2.25,2.6,0.573170731707317,0.7926829268292683,0.7560975609756098,0.7073170731707317,0.7276934468715304,-2.7882265827471286,0.005132728619029858,0.021373009996297432
76,2010-04-03,0,9,1,6,0.64,0.8157894736842105,0.6,0.625,0.6,4.626666666666667,8.447368421052632,3.4,2.5,4.3,0.30666666666666664,0.19444444444444445,0.0,0.0,0.0,-5.733333333333333,-8.527777777777779,-12.4,-12.875,-14.2,0.573170731707317,0.47560975609756095,0.7560975609756098,0.43902439024390244,2.533333333333335,0.8400000000000034,0.023213333333333308,0.05939999999999984
79,2010-04-09,0,30,1,6,0.6282051282051282,0.8205128205128205,0.4,0.5,0.5,4.384615384615385,8.384615384615385,1.4,1.5,1.4,0.48717948717948717,0.358974358974359,0.4,0.375,0.4,-2.0,-5.358974358974359,0.6,0.125,-1.9,0.573170731707317,0.4024390243902439,0.7560975609756098,0.36585365853658536,0.0512820512820511,1.1153846153846132,-0.015230769230769325,-0.013192307692307614
82,2010-04-14,0,6,1,16,0.6419753086419753,0.825,0.6,0.625,0.6,4.518518518518518,8.325,2.6,3.875,3.4,0.7530864197530864,0.65,0.2,0.5,0.5,6.802469135802469,4.7,-0.4,1.625,2.1,0.573170731707317,0.8048780487804879,0.7560975609756098,0.6585365853658537,-0.6666666666666643,-0.864197530864196,-0.018592592592592494,-0.025296296296296428
3,2010-10-30,0,32,1,4,1.0,0.5,1.0,1.0,1.0,9.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,-29.0,-29.0,-29.0,-29.0,-29.0,0.6463414634146342,0.3170731707317073,0.8292682926829268,0.2682926829268293,5.0,20.0,0.14750000000000008,0.2155
5,2010-11-03,0,9,1,9,1.0,1.0,1.0,1.0,1.0,8.5,4.0,8.5,8.5,8.5,0.0,0.0,0.0,0.0,0.0,-9.25,-6.5,-9.25,-9.25,-9.25,0.6463414634146342,0.32926829268292684,0.8292682926829268,0.24390243902439024,6.25,3.5,0.03875000000000001,-0.044499999999999984
7,2010-11-07,0,26,0,-4,1.0,1.0,1.0,1.0,1.0,8.833333333333334,6.5,7.6,8.833333333333334,8.833333333333334,0.4,0.5,0.4,0.4,0.4,-0.6,1.0,-0.6,-0.6,-0.6,0.6463414634146342,0.6585365853658537,0.8292682926829268,0.5365853658536586,3.6999999999999993,-0.06666666666666288,0.03770000000000001,-0.09533333333333333
9,2010-11-10,0,17,0,-17,0.75,0.6666666666666666,0.6,0.75,0.75,5.625,3.0,4.6,5.625,5.625,0.375,0.25,0.4,0.375,0.375,0.375,-3.5,1.6,0.375,0.375,0.6463414634146342,0.5609756097560976,0.8292682926829268,0.43902439024390244,6.625,0.25,0.08500000000000002,-0.011000000000000065
10,2010-11-12,0,31,0,-4,0.6666666666666666,0.5,0.4,0.625,0.6666666666666666,3.111111111111111,-2.0,-1.2,1.625,3.111111111111111,0.625,0.6,0.8,0.625,0.625,0.875,0.8,4.8,0.875,0.875,0.6463414634146342,0.6463414634146342,0.8292682926829268,0.5121951219512195,-0.8194444444444429,-0.4166666666666643,0.03604166666666675,-0.041736111111111085
11,2010-11-14,0,18,1,6,0.6,0.4,0.2,0.5,0.6,2.4,-2.4,-3.8,0.75,2.4,0.3,0.16666666666666666,0.4,0.25,0.3,-10.7,-19.333333333333332,-4.6,-14.625,-10.7,0.6463414634146342,0.18292682926829268,0.8292682926829268,0.12195121951219512,6.5,-7.900000000000006,0.09970000000000012,-0.03589999999999993
13,2010-11-20,0,7,0,-5,0.6666666666666666,0.5,0.4,0.5,0.6,3.3333333333333335,-1.0,-1.8,0.75,2.2,0.6363636363636364,0.75,0.6,0.625,0.6,3.8181818181818183,7.5,4.0,1.5,2.7,0.6463414634146342,0.6707317073170732,0.8292682926829268,0.6585365853658537,0.9469696969696955,-1.4772727272727266,0.014068181818181869,-0.00892424242424239
14,2010-11-22,0,2,0,-23,0.6153846153846154,0.42857142857142855,0.4,0.375,0.5,2.6923076923076925,-1.5714285714285714,-2.0,-1.0,1.3,0.6923076923076923,0.5714285714285714,0.6,0.625,0.7,6.0,4.571428571428571,7.2,6.0,7.4,0.6463414634146342,0.6097560975609756,0.8292682926829268,0.6341463414634146,-2.0,1.53846153846154,-0.01092307692307698,-0.06846153846153846
16,2010-11-25,0,32,1,20,0.5333333333333333,0.375,0.4,0.25,0.3,0.4,-4.25,-3.6,-5.375,-3.7,0.38461538461538464,0.0,0.6,0.5,0.4,-6.3076923076923075,-16.166666666666668,-3.2,-3.0,-5.0,0.6463414634146342,0.3170731707317073,0.8292682926829268,0.2682926829268293,2.328205128205127,0.1282051282051242,0.03049743589743603,0.007830769230769252
19,2010-12-01,0,15,1,3,0.6111111111111112,0.4444444444444444,0.6,0.625,0.5,2.9444444444444446,-1.5555555555555556,3.6,3.625,0.8,0.4444444444444444,0.25,0.8,0.5,0.4,-1.2777777777777777,-5.75,4.8,0.375,-1.8,0.6463414634146342,0.4878048780487805,0.8292682926829268,0.4146341463414634,4.166666666666664,0.22222222222222143,0.013111111111111184,0.020388888888888845
20,2010-12-03,0,25,1,5,0.631578947368421,0.5,0.8,0.625,0.6,2.9473684210526314,-1.1,8.8,3.25,2.8,0.2777777777777778,0.1,0.4,0.375,0.3,-2.388888888888889,-7.7,-0.4,-0.875,-3.9,0.6463414634146342,0.32926829268292684,0.8292682926829268,0.36585365853658536,1.9883040935672511,-1.5555555555555571,0.023736842105263223,0.010649122807017575
23,2010-12-07,0,19,1,15,0.6363636363636364,0.5454545454545454,0.8,0.75,0.6,2.5,-0.5454545454545454,4.0,5.375,1.5,0.2857142857142857,0.18181818181818182,0.2,0.25,0.2,-4.904761904761905,-5.818181818181818,-8.8,-7.5,-6.9,0.6463414634146342,0.14634146341463414,0.8292682926829268,0.0975609756097561,5.212121212121215,-0.8658008658008711,0.028476190476190544,0.007441558441558416
25,2010-12-11,0,12,1,14,0.625,0.5833333333333334,0.6,0.75,0.7,2.25,0.75,-0.4,3.5,4.2,0.5238095238095238,0.5,0.4,0.5,0.6,3.0,-2.6,0.0,1.0,3.5,0.6463414634146342,0.3902439024390244,0.8292682926829268,0.21951219512195122,1.7440476190476204,-3.1607142857142847,0.021470238095238015,0.010422619047619097
28,2010-12-17,0,3,1,5,0.5925925925925926,0.6153846153846154,0.4,0.5,0.6,1.2222222222222223,1.7692307692307692,-4.4,-2.875,-0.2,0.36,0.23076923076923078,0.4,0.375,0.4,-4.24,-8.153846153846153,-12.8,-11.375,-8.4,0.6463414634146342,0.5365853658536586,0.8292682926829268,0.3170731707317073,2.0962962962962983,-1.3970370370370375,0.016955555555555668,0.02980000000000005
30,2010-12-20,0,24,1,10,0.5862068965517241,0.6428571428571429,0.4,0.5,0.5,1.0689655172413792,2.0,-4.6,-2.25,-2.5,0.6153846153846154,0.5384615384615384,0.2,0.25,0.4,3.730769230769231,-2.230769230769231,-8.4,-5.75,-0.6,0.6463414634146342,0.7195121951219512,0.8292682926829268,0.6097560975609756,4.968169761273209,-2.3461538461538467,0.005806366047745426,0.018458885941644743
31,2010-12-22,0,6,1,14,0.6,0.6666666666666666,0.4,0.5,0.5,1.3666666666666667,2.533333333333333,-5.4,-1.75,-2.0,0.2857142857142857,0.2,0.2,0.125,0.1,-8.964285714285714,-12.133333333333333,-9.6,-11.0,-13.2,0.6463414634146342,0.7439024390243902,0.8292682926829268,0.6341463414634146,2.7666666666666657,0.509523809523813,0.043433333333333546,0.011778571428571527
34,2010-12-29,0,10,1,10,0.6060606060606061,0.6875,0.6,0.5,0.5,1.9090909090909092,3.25,5.0,-0.625,-0.7,0.4,0.25,0.6,0.5,0.4,-4.333333333333333,-7.5,4.0,-0.75,-2.8,0.6463414634146342,0.3170731707317073,0.8292682926829268,0.1951219512195122,0.5424242424242429,-1.1484848484848484,0.013109090909090848,-0.030984848484848337
39,2011-01-08,0,12,1,15,0.631578947368421,0.7058823529411765,0.8,0.75,0.7,2.6842105263157894,3.6470588235294117,7.8,7.625,6.4,0.42424242424242425,0.3333333333333333,0.2,0.25,0.3,-0.7878787878787878,-6.0,-5.2,-6.25,-5.6,0.6463414634146342,0.3902439024390244,0.8292682926829268,0.21951219512195122,2.4872408293460957,-3.0637958532695393,0.03664673046252004,0.03126076555023943
41,2011-01-15,0,11,0,-6,0.65,0.7222222222222222,1.0,0.875,0.8,3.0,4.277777777777778,11.2,9.0,7.9,0.425,0.3333333333333333,0.2,0.125,0.2,0.025,-3.0952380952380953,-4.8,-6.125,-4.6,0.6463414634146342,0.5121951219512195,0.8292682926829268,0.4634146341463415,-0.375,-1.2999999999999972,0.012975000000000014,0.0008000000000000229
42,2011-01-17,0,28,1,2,0.6341463414634146,0.6842105263157895,0.8,0.75,0.7,2.7804878048780486,3.736842105263158,8.2,6.375,5.9,0.23684210526315788,0.17647058823529413,0.2,0.375,0.4,-5.7894736842105265,-9.470588235294118,-5.4,-1.0,-2.4,0.6463414634146342,0.3048780487804878,0.8292682926829268,0.17073170731707318,3.7946084724005154,-2.78626444159179,0.029301026957638088,0.03508921694480127
